step,Sim1,Sim2,Sim3,Sim4,Sim5,Sim6,Sim7,Sim8,Sim9,Sim10,Sim11,Sim12,Sim13,Sim14,Sim15,Sim16,Sim17,Sim18,Sim19,Sim20,Sim21,Sim22,Sim23,Sim24,Sim25,Sim26,Sim27,Sim28,Sim29,Sim30,Sim31,Sim32,Sim33,Sim34,Sim35,Sim36,Sim37,Sim38,Sim39,Sim40,Sim41,Sim42,Sim43,Sim44,Sim45,Sim46,Sim47,Sim48,Sim49,Sim50,Sim51,Sim52,Sim53,Sim54,Sim55,Sim56,Sim57,Sim58,Sim59,Sim60,Sim61,Sim62,Sim63,Sim64,Sim65,Sim66,Sim67,Sim68,Sim69,Sim70,Sim71,Sim72,Sim73,Sim74,Sim75,Sim76,Sim77,Sim78,Sim79,Sim80,Sim81,Sim82,Sim83,Sim84,Sim85,Sim86,Sim87,Sim88,Sim89,Sim90,Sim91,Sim92,Sim93,Sim94,Sim95,Sim96,Sim97,Sim98,Sim99
22,20322.405078,20013.458277,20424.629848,20136.346778,20203.476316,19756.921478,20393.214226,20448.943414,19764.3854,20365.840431,20280.273366,20283.056897,20233.7631,19988.048973,20258.603439,20372.871601,20287.91828,19778.517195,20252.070216,19816.821677,19867.602126,20329.854694,20053.810293,20524.470295,20191.249651000002,20201.796162,20299.258919,19862.95904,20191.197659,20268.836793,20255.454416,20180.071111,20240.168721000002,20131.963347,20280.131914,20121.644179,20418.25229,20304.100537,20284.598912,20155.788699,20214.035292,20272.460196,20201.991899,20073.823605,20163.759175,20021.758606,20162.949077,20347.925689,20034.686744,20244.579966,20237.42902,19998.241414,19899.489709,20324.726694,19837.234063,20066.043459,20071.288205,20249.071879,20298.262388,20212.461412,20160.677973,20224.947842,20088.987721,20190.312669,20177.582581,20136.745705,20212.595961,20226.085832,20263.130981,20244.317975,19976.698436,20209.301293,20187.485318,19790.958513,20322.413423,20229.928187,20052.410664,20205.938854,20151.645954,20175.573393,19960.114511,20036.072902,20054.184897,19986.867473,19775.973428,20224.623915,19572.649857,20267.207281,20129.101658,20248.233940000002,20227.444112,20118.217256,19943.399277,20380.734434,20114.35153,20128.137932,20093.858837,19908.452293,20279.584288000002
23,20285.61481,19997.27558,20419.728492,20127.226859,20164.442828,19687.777642,20381.74065,20443.883237000002,19756.958321000002,20357.287858,20268.149339,20279.111403,20232.565677,19974.594421,20230.032365,20276.86534,20237.838984,19741.888944,20213.547925,19806.541885,19805.296732,20329.706265,20052.287566,20333.929731,20120.375015,20180.674145,20270.127142,19773.329269,20187.652799,20263.367524,20243.980839,20179.190852,20239.21641,20069.657953,20273.635579,20115.732822,20416.544761,20294.291705,20283.630455,20153.597326,20213.516425,20270.468251,20133.204262,20039.363245,20163.449512,20020.606279,20154.26825,20318.232512,20018.745164,20207.789698,20209.963015,19997.752626,19898.741595,20324.261916,19732.939054,19969.143786,20050.969209,20231.031672,20286.395287,20158.292252,20139.879159,20178.759934,20083.2051,20185.608147,20162.873635,20092.998854,20210.604016,20221.049496,20240.50057,20216.664695,19972.752942,20200.904014,20175.221651,19762.619919,20314.109505,20228.220658,20020.101452,20136.795018,20082.858317,20171.036136,19942.47061,19889.007685,19988.553282,19981.807296,19764.350365,20148.469405,19532.698655,20246.085265,20084.194443,20242.829364,20226.186909,20115.852589000002,19915.933272,20374.41025,20100.577008,20004.966405,20086.989733,19879.320516,20178.470235
24,20272.160258,19958.987207000002,20413.048174,20101.317092,20146.798927,19685.934035,20374.789914,20441.501168,19746.167422,20344.966554,20192.271891,20277.595944,20230.162128,19944.476498,20204.122598,20265.460121,20236.641562,19718.245119,20204.719181,19806.300183,19794.135372,20328.260428,19988.420788,20333.464953,20111.029894,20175.721911,20266.71742,19763.984149,20186.206634000002,20257.620567,20242.723637,20170.362108,20217.456174,20047.897717,20272.667122,20111.195565,20397.303365,20288.570548,20283.388753,20067.104436,20175.228052,20237.754697,20105.726917,20010.792172,20145.576903,20014.796934,20142.794674,20313.307477,19966.999449,20206.180362,20200.548843,19985.290808,19898.222728,20322.712575,19726.080985,19964.812125,20044.11114,20223.264194,20284.203914,20101.260921,19835.645177,20164.064601000002,20082.612148,20165.218886,20153.544155,20092.788117,20205.909251,20214.369178,20239.973044,20215.860964,19951.954128,20149.1583,20174.143555,19762.234503,20222.44374,20221.724324,19943.946941,20136.120744,19958.457866,20169.684392,19926.753234,19880.961948,19983.148706,19975.491436,19757.21112,20146.410716,19532.120089,20245.116907,20080.845962,20233.020532,20201.687939,20085.913359,19894.173036,20372.309757,20096.989606,19998.262347,20085.496953,19876.172264,20176.710506
25,20252.918862,19955.924326,20408.301514,20068.247373,20142.094405,19677.07128,20368.474054,20428.371702,19732.485943,20306.678181,20183.443147,20261.722838,20229.954984,19939.549995,20117.629709,20230.999761,20232.921477,19675.215741,20148.490524,19748.106169,19747.947464,20320.833349,19987.452331,20333.267856,20109.832472000002,20089.229021,20263.31049,19762.389512,20178.636648,20250.669831,20237.00248,20164.892839,20212.093724,20047.093986,20245.3875,20038.371906,20396.721012,20182.894741,20266.938504,20066.57691,20122.561108,20235.233746,20094.936017,19991.550776,20072.753244,20013.828477,20114.2236,20303.886254,19966.053326,20081.779911,20192.503106,19969.781376,19887.431829,20322.515478,19706.390825,19964.062349,20031.987113,20215.145249,20275.838326,20099.69072,19783.899462,20156.134528,20064.585452,20157.652855,20150.516074,20082.184795,20187.458899,20146.144656,20212.507039,20186.490611,19951.743391,20135.476821,20174.048170000002,19754.877643,20207.734794,20201.990377000002,19900.917563,20125.138457,19943.762533,20169.195604,19917.738558,19812.174311,19977.962744,19971.494606,19652.916111,20116.292792,19505.529151,20191.291363,20075.785785,20215.147923,20185.23769,20075.407307,19876.300427,20371.598957,20087.038954,19994.093299,20084.528496,19875.219953,20176.128151
26,20232.120048,19938.051717,20404.132467,20067.654421,20134.95516,19676.761617,20311.442721,20269.7549,19718.109342,20306.095828,20131.697433,20257.028073,20216.361689,19887.273505,20108.407596,20211.265814,20204.690073,19604.341105,20142.858564000002,19715.023125,19714.86442,20318.740465,19949.163959,20327.156036,20058.086758,20084.592554,20173.140962,19761.715238,20170.45233,20246.949746,20184.335538,20155.361843,20206.346766,20041.9988,20243.792864,20030.805875000002,20385.097949,19878.660759,20265.681301,20057.24743,20113.139885,20219.516369,20075.694621,19983.505039,20070.909637,20013.476678,20101.959932,20228.008806,19936.371823,20074.242669,20181.904315,19967.680883,19877.559944,20312.564826,19432.869449,19960.299067,20031.025381,20203.671673,20198.055652,20098.940944,19775.853726,20116.526651,20063.069993,20156.849124,20126.834875,20079.240829,20178.113779,20137.024737,20163.084071,20185.544488,19944.367941,20132.95587,20170.50331,19741.686467,20199.804723,20179.624322,19894.136257,20111.363935,19941.398751,20130.673313,19905.417254,19811.822512,19977.497966,19937.854422,19651.564367,20104.669729,19500.492815,20190.939564,20074.33962,20213.700383,20145.286488,20064.213986,19863.639656,20342.894845,20083.019465,19847.028085,20077.101417,19859.502576,20147.424039
27,20129.045254,19862.174269,20383.333653,19978.02465,20127.025087,19643.678573,20238.619062,20228.019309,19716.902927,20305.015272,20130.174706,20247.613901,20140.735782,19880.777171,20096.143928,20204.561756,20163.627832,19602.149732,20139.138479,19696.933348,19710.169655,20302.891476,19866.191082,20326.40626,20049.258014,20020.725776,20143.770609,19758.323519,20150.063069,20245.576361,20181.391572,20154.558112,20196.396114,20012.305623,20234.447744,20010.416614,20375.752828,19850.089685,20258.823232,20020.619179,20054.945871,20214.330407,20043.718983,19976.824721,20059.094048,19935.992087,20026.334025,20220.591584,19934.427057,20073.857253000002,20151.257056,19950.036982,19873.036456,20309.256269,19424.316876,19958.307121,20012.575029,20202.867942,20195.070655,20033.309329,19737.331434,20072.281373,20059.65615,20155.757511,20126.62773,20077.793289,20170.576537,20120.16154,20059.775305,20070.383487,19904.416739,20130.897181,20113.471979,19710.909646,20173.213785,20166.433146,19874.40231,20109.473962,19936.861493,20078.006371,19901.085593,19777.362152,19906.62333,19937.587157,19616.244287,20099.633395,19484.983383,20043.874350000002,20073.254198,20212.254545,20073.237695,20062.768148,19852.657369,20335.519395,20074.653877,19807.076883,20067.687245,19848.417254,20145.853838
28,20076.37831,19856.19003,20325.139639,19973.329885,20112.807947,19636.727837,20229.233526,20199.680715,19715.645724,20304.180176,20126.229212,20171.459391,20044.729521,19880.570026,20092.423843,20103.447703,20159.608342,19601.764316,20052.64559,19661.733232,19701.306898,20296.779656,19858.77386,20325.199845,20045.844171,19949.851141,20135.466691,19695.799512,20120.763422,20213.547245,20159.025516,20148.646756000002,20194.337425,19919.920117,20232.032735,20008.123653,20289.259939,19813.461434,20251.40601,20020.377477000002,20045.073986,20211.228519,20042.883887,19971.923365,19994.290921,19929.495752,20018.796782,20219.84347,19932.023508,20061.535949,20125.030857,19921.698388,19872.067999,20294.560936,19394.377646,19916.57153,20010.211247,20129.033881,20132.546648,19994.275841,19729.974574,20058.826825,20049.150098000002,20116.393785,20123.642734,20024.142441,20164.767192,20119.579187,20058.8171,20001.720936,19745.799936,20047.924304,20086.633814,19706.740599,20140.130741,20166.081347,19846.924965,20091.023613,19930.365158,20048.874594,19892.222838,19773.365322,19903.209487,19919.714548,19566.632829000002,20093.630073,19450.523023,19994.451382,20071.195509,20208.667143,20061.832476,20061.676535,19844.889891,20333.675788,20063.68792,19801.073561,20021.499337,19843.722489,20140.449262000002
29,20055.250964,19855.922765,20254.446971,19904.667334,20075.933865,19635.530414,20185.486675,20171.109641,19706.81698,20292.774957,20030.222951,20169.281663,20040.1153,19848.594388,20091.674067,20100.429818,20083.453831,19465.672194,20051.107367,19658.670351,19664.60082,20286.511448,19843.637725,20295.081921,19922.672644,19945.905647,20135.371306,19692.781627,20112.911977,20176.756977,20126.716306,20143.900096,20190.583363,19854.437943,20182.421277,20003.954605,20281.382306,19800.331968,20248.770119,20010.568645,20041.128492,20153.034505,20042.36502,19960.957408,19973.842192,19879.884294,20005.34223,20218.691143,19877.854348,20059.12094,20123.824442,19916.993866,19869.382087,20288.813979,19389.757539000002,19903.442064,19936.718113,20120.668293,20117.70612,19976.235634,19647.001697,19957.837547,20019.210868000002,20100.676408,20108.802207,20003.343627,20160.06267,20110.750443,20053.756923,19936.238762,19743.079121,20007.973102,20086.106289,19703.392118,20075.327614,20164.565888,19844.824472,20082.342786,19929.412847,19996.598104,19876.349732,19769.419828000002,19901.150798,19918.756343,19562.912744,20084.40796,19421.391246,19981.846295,20063.821726000002,20206.574259,20054.693231,20053.557591,19836.209064,20332.137565,20054.568001,19795.326603,20013.133749,19841.546798,20128.633673
30,20050.713707,19851.315958,20240.853676,19835.879697,20075.35916,19635.263149,20182.46879,20166.157407,19706.234627,20223.98732,20012.133174,20169.186278,20039.532947,19841.725284,20085.358207,20100.334433,20012.579196,19462.644113,20042.923049,19658.521922,19664.073295,20285.730428,19811.328513,20258.207839,19883.064768,19918.252368,20074.624944,19646.593719,20104.891899,20100.879528,20124.524933,20100.870718,20153.877285,19840.756464000002,20175.047494,19983.155791,20279.492333,19797.346972,20247.823996,19934.414135,20020.658147000002,20149.899207,20013.233243,19885.57228,19969.222085,19874.824117,20003.049269,20217.245306,19876.331621,20047.317488,20085.53607,19910.990544,19869.17135,20287.440594,19384.571577,19902.731264000002,19883.058295,20116.144805,20116.850886,19970.488676,19633.045729,19957.31868,20018.536594,20043.09412,20052.57355,19997.231809,20158.616505,20102.82037,20003.677627,19931.631955,19734.682286,20001.149432,20085.641511,19676.112496,20074.236001,20162.995687,19748.818211,20076.339464,19926.394962,19975.719245,19861.973131,19760.405152,19893.580812,19913.661157,19554.867008,20084.312575,19406.695913,19921.099933,19992.587507,20198.208671,20025.393584,20050.455703,19827.38032,20279.861075,20047.863943,19793.811143,20013.038364,19832.132626,20118.824841
31,20046.099486,19843.749927,20236.239455,19767.655176,20072.331079,19632.742198,20178.523296,20157.037488,19696.905147,20190.917601,20006.148935,20126.062672,20030.118775,19838.253681000002,20075.944035,20086.741137,20003.898369,19447.507978,20040.822556,19511.456708,19663.97791,20283.629935,19781.635336,20250.088895,19882.118645,19913.157182,20056.752335,19573.77006,20103.123317,20092.326955,20112.709344,20099.779105,20142.075693,19821.490797,20171.668231,19981.898588,20264.356198,19792.823484,20242.763819,19928.631514,20019.712024,20131.859,19980.150199,19784.583002,19955.842053,19816.630103,20000.105303,20154.7213,19855.209604,20042.131526,20084.567712,19882.286432,19863.806662,20279.075006,19340.539631,19896.819908,19881.85188,20111.108471,20094.48483,19963.619575,19630.681062,19901.52347,19996.883551,20036.224629,19976.41904,19996.767031,20138.926345,20101.374205,19991.215809,19827.412591,19716.592508,19923.982109,20067.191162,19673.921123,20072.915893,20157.24873,19748.068435,20059.78011,19926.299577,19965.910413,19820.91089,19758.312268,19849.833961,19901.397489,19550.162486,20068.803143,19382.196943,19918.188866,19976.40481,20194.575530000002,20013.07228,20043.674398,19792.06024,20278.147254,20020.584321,19777.360894,20001.222776,19817.42368,20108.874189
32,19990.042924,19807.043849,20203.156411,19763.935091,20071.91599,19628.135391,20140.074039,20155.442851,19639.322859,20163.637979,19969.442856,20097.724078,20025.19374,19811.415516,20021.774875,20074.61711,19976.432364,19423.009008,20036.186089,19476.996348,19654.63279,20282.538322,19775.888378,20222.435616,19816.636471,19899.201214,20046.943503,19573.502795,20089.993851,20027.523828,20091.056301,20046.119287,20138.767135000002,19816.744137,20127.422953,19937.866642,20259.261012,19792.626386,20225.119918,19917.470154,19908.221141,20128.796119,19977.74665,19680.363638,19954.961795,19811.225527,19923.950793,20127.883135,19826.87101,20038.368244,20083.621589,19881.377958,19862.291202,20278.492651,19265.154502,19882.443307,19880.406043,20110.580946000002,20089.583474,19905.425561,19591.647574,19899.815941,19985.478332,20022.631334,19976.003951,19985.681709,20111.970424,20030.49957,19981.343924,19822.875333,19689.754343,19852.74789,20030.485083,19646.455118,20070.72452,20149.202994,19745.775474000002,19953.320431,19919.176942000002,19956.6883,19811.102058,19729.180491,19847.741077,19898.412493,19528.40225,19964.583779,19381.845144,19913.651608,19970.622189,20192.384157,19996.512926,20039.037931,19716.675112,20273.815593,20012.706688,19751.134695,19972.991372,19788.124033,20105.329329
33,19982.669141,19793.663817,20202.247937,19763.186977,20071.24349,19622.132069,20138.876616,20154.978075,19618.933598,20135.299385,19947.78981,19993.429069,20017.342295,19772.05179,20020.894617,20073.531688,19970.320544,19411.535432,20035.511815,19448.764944,19613.570549,20206.383812,19763.567074,20216.432294,19809.956153,19896.843978,20039.40626,19517.274138,20088.241415,19990.817749,20014.901791,20041.595799,20137.821012,19811.68396,20037.793182,19936.914331,20258.993747,19784.696315,20224.811884,19882.270038,19749.604339,20127.827761,19931.558742,19675.84015,19950.035292,19809.166838,19884.587067,20114.937651,19807.137063000002,20022.858812,20054.557297,19642.095455,19861.793596,20275.390763,19263.638362,19808.609246,19875.701521,20106.411899,20087.219692,19877.194157,19529.34218,19894.629979,19963.718096,19947.246206,19972.007121,19950.481593,20105.10132,20025.598214,19978.195671,19821.501948,19616.930684,19820.034336,20028.29371,19644.090451,20062.704442,20097.45728,19743.599783,19951.782208,19915.007894,19953.274457,19804.398,19728.765402,19821.83131,19879.146828,19496.09304,19940.084808,19367.468543,19913.073042,19967.208346,20162.266234,19975.664701,20037.590391,19714.271563,20244.13409,20011.628591,19750.825032,19964.594093,19775.860365,20071.689147
34,19973.840397,19749.916966,20201.444206,19750.58189,20067.065661,19620.039185,20102.002534,20134.588814,19616.530049,20128.983525,19942.729633,19857.336947,20015.498688,19769.005172,19999.134381,20047.621921,19933.530276,19409.965231,19945.882044,19428.375683,19570.541171,20196.57498,19763.102296,20214.588687,19779.308894,19888.163151,20034.701738,19512.372782,20078.855879,19989.849391,19982.110688,20019.942756,20137.146738,19810.161233,19988.370214,19929.146853,20214.086532,19775.867571,20217.455024,19877.424042,19745.067082,20119.462173,19926.938635,19666.418927,19884.403677,19726.193961,19875.364954,20084.819727000002,19804.844102,20022.648075,20048.553975,19640.72207,19829.484386,20194.802876,19259.944859,19799.780502,19866.479408,20104.236208,20086.545418,19875.87405,19527.452207,19889.16071,19956.361236,19944.199588,19941.889198,19905.574378,20061.35447,20016.735457,19973.575564,19807.908652000002,19601.057578,19695.633885,20023.686903,19643.13814,20040.944206,20076.578421,19700.551899000002,19942.437088,19852.7025,19946.404966000002,19802.629418,19728.568305,19815.127252,19877.700991,19426.949204,19928.679589,19335.439427,19894.983265,19944.842291,20155.396743,19959.791595,20036.02019,19701.666476,20242.244117,20001.0298,19746.828202,19951.000798,19769.544505,20061.818323
35,19913.094035000002,19749.168852,20195.332388,19739.176671,20062.458854,19617.132351,20100.952389000002,20090.343535,19610.109449,20032.083852,19916.138695,19855.278258,19946.711051,19767.466949,19994.209346,20044.986031,19928.893809,19408.645124,19932.752578,19424.983964,19568.97097,20195.473116,19762.860594,20184.895511,19777.117521,19878.291267,19980.532578,19500.749719,20075.442036,19987.445842,19974.544657,20018.496591,20126.355838,19792.288624,19983.468858,19890.750993,20208.617263,19772.820953,20201.581918,19848.292265,19742.702415,20115.742088,19924.417684,19646.099931,19882.957512,19715.687909,19836.915697,20081.065665000002,19803.88237,20004.319557,20042.771354,19613.263704,19827.914185,20182.539209,19257.952913,19799.573357,19790.853501,20103.290085,20027.279645,19855.403705,19524.467211,19888.192352000002,19949.537566,19924.004204,19931.383146,19900.673022,20060.408347,20013.707376,19935.053272,19780.442647,19527.223517,19659.005635,20003.996743,19616.299975,20036.019171,20031.671206,19692.621826,19940.079852,19850.526809,19881.601839,19802.277619,19727.045578,19814.218775,19871.979834,19425.410981,19839.049818,19327.319237,19867.703643,19904.891089,20149.485387,19888.557376,20024.858829,19696.919816,20241.755329,19946.86064,19731.692067,19921.630445,19742.086139,20025.112245
