step,PD
1363,13562.508832595055
1364,13403.892029928387
1365,13395.636833928387
1366,13395.457605928388
1367,13394.639300428387
1368,13389.89264055061
1369,13381.72418855061
1370,13335.236726809539
1371,13334.14511349704
1372,13323.719703663704
1373,13320.220837663705
1374,13300.530678007455
1375,13297.120956757455
1376,13295.674791488225
1377,13267.947559738224
1378,13261.906253654892
1379,13259.484946654891
1380,13251.08811096191
1381,13180.14737071191
1382,13175.087193711908
1383,13166.90287533691
1384,13053.920514253576
1385,12997.680011041075
1386,12975.597435795044
1387,12958.416741385541
1388,12946.50227388554
1389,12916.527073692636
1390,12915.175329567637
1391,12846.512779317636
1392,12839.783760417637
1393,12834.887897917637
1394,12830.193132917637
1395,12829.740289917636
1396,12782.374738763092
1397,12740.980155413092
1398,12733.610010913091
1399,12725.842532663091
1400,12648.059858390363
1401,12618.120628723696
1402,12617.810206223698
1403,12616.639861286198
1404,12613.927982202864
1405,12608.267958952863
1406,12341.551751552865
1407,12327.175151407031
1408,12314.89669290703
1409,12311.57578790703
1410,12213.700780791645
1411,12178.169091390702
1412,12177.114257890702
1413,12156.665529265701
1414,12138.988914765701
1415,12138.679252415703
1416,12110.340658415702
1417,12102.036740540701
1418,12096.226261826416
1419,12095.630388826417
1420,12095.491454326417
1421,12052.367848493082
1422,12050.739828443084
1423,12050.212166443083
1424,12032.897171276416
1425,12021.735811176417
1426,11984.945542843083
1427,11981.048986843083
1428,11979.872887593083
1429,11977.023198593084
1430,11976.221729593082
1431,11968.027380593083
1432,11967.603239343083
1433,11897.157630628797
1434,11890.142123628797
1435,11888.625384003797
1436,11788.044144566955
1437,11785.959793066955
1438,11713.132740306855
1439,11708.233667277444
1440,11679.34129531316
1441,11669.061503875659
1442,11605.194725808991
1443,11603.426144008992
1444,11590.105059071491
1445,11582.210234071492
1446,11579.303400571493
1447,11571.492578571491
1448,11568.833575371493
1449,11568.279563371492
1450,11565.562217371493
1451,11551.968921871492
1452,11522.287419355363
1453,11522.077725212506
1454,11518.465272087506
1455,11503.437892587506
1456,11500.474110587505
1457,11496.912406004172
1458,11487.103574004172
1459,11484.382759066673
1460,11474.066238066673
1461,11467.661990138102
1462,11465.818383138101
1463,11464.6119678881
1464,11455.804429343656
1465,11365.63490237396
1466,11355.798114327805
1467,11348.424331810564
1468,11348.294513810564
1469,11346.534397727231
1470,11269.049807539732
1471,11225.545966073065
1472,11192.809346394493
1473,11176.332812394492
1474,11173.492694450048
1475,11146.317278550048
1476,11144.893980325049
1477,11138.782161012548
1478,11138.480067179215
1479,11069.591179762549
1480,11069.010050887548
1481,11068.217024720881
1482,11055.46601822088
1483,11054.901073595882
1484,10969.223554658382
1485,10863.287570685854
1486,10860.499939185853
1487,10856.806435810853
1488,10849.180095310854
1489,10808.31724559374
1490,10805.200584003464
1491,10786.071862225685
1492,10782.136636180307
1493,10776.69905211224
1494,10736.73486111224
1495,10736.27008386224
1496,10731.27621686224
1497,10712.405455945573
1498,10708.483684334462
1499,10707.656232334462
1500,10696.5709101981
1501,10693.075570698098
1502,10691.854301698098
1503,10674.917520073099
1504,10649.641382215956
1505,10630.147399215955
1506,10452.012677090956
1507,10428.21749462643
1508,10425.752175686428
1509,10404.099131519763
1510,10402.166625853095
1511,10394.046435825318
1512,10391.870744741984
1513,10373.466956741984
1514,10373.006843741985
1515,10353.272897891984
1516,10252.158846186856
1517,10213.636554561856
1518,10199.918711061855
1519,10196.213355061856
1520,10194.725275061855
1521,10193.837083999355
1522,10190.735195349356
1523,10189.387104349356
1524,10185.413629849356
1525,10165.218245480308
1526,10163.817066480307
1527,10163.605073313642
1528,10137.601132213642
1529,10120.78333899205
1530,10111.72235466705
1531,10107.193444979117
1532,10100.241574279116
1533,10082.793818379118
1534,9952.046148629117
1535,9951.494449129117
1536,9927.850624382987
1537,9883.605346007987
1538,9880.584388987154
1539,9826.924570990433
1540,9821.273916865433
1541,9793.084879365433
1542,9782.500156698767
1543,9776.828594198765
1544,9751.479986984481
1545,9742.65304648448
1546,9731.297029317813
1547,9717.155912317814
1548,9584.273451002999
1549,9576.265866660893
1550,9539.559788035895
1551,9518.437770535893
1552,9474.690920285893
1553,9474.367507119227
1554,9413.367269452092
1555,9412.387449452091
1556,9386.161250952093
1557,9375.18891711876
1558,9373.639575452093
1559,9370.371841452092
1560,9369.150661518759
1561,9310.048292552092
1562,9255.879132087806
1563,9206.456163837805
1564,9109.977477226443
1565,9109.625525226442
1566,9108.710993601442
1567,9098.760342406998
1568,9098.087842731999
1569,9029.863320040035
1570,8965.060192540033
1571,8954.614079540033
1572,8948.702723440034
1573,8946.757957747726
1574,8946.688636747725
1575,8900.500727651894
1576,8899.534832551893
1577,8899.143432926892
1578,8857.407843372544
1579,8855.261402497545
1580,8854.824910797544
1581,8845.704991630879
1582,8836.024408476333
1583,8834.578571559667
1584,8810.897372268
1585,8793.034192051333
1586,8789.827451051333
1587,8789.260139676333
1588,8779.269651576333
1589,8728.768741298556
1590,8728.004010631888
1591,8653.005011825951
1592,8649.321154693376
1593,8619.620251455819
1594,8610.75749567804
1595,8608.603063344708
1596,8606.460258344709
1597,8585.961450678042
1598,8551.303133011375
1599,8510.343952106612
1600,8486.059989656613
1601,8480.964803125362
1602,8476.433215496241
1603,8476.251488162909
1604,8468.400042753818
1605,8467.495754203817
1606,8443.820806028818
1607,8441.261476028818
1608,8357.59780469282
1609,8353.803865025171
1610,8313.378834200172
1611,8307.956394700172
1612,8304.038688634953
1613,8291.093204255643
1614,8290.43455442231
1615,8289.167125422311
1616,8273.833997495038
1617,8149.969847868664
1618,8126.056497868664
1619,8122.66477871715
1620,8119.027066967149
1621,8115.646583217149
1622,7935.018300622686
1623,7744.47773751088
1624,7742.412368087803
1625,7740.281458712802
1626,7729.2991721622075
1627,7716.701734287207
1628,7635.702174925456
1629,7629.138754758789
1630,7615.597010699966
1631,7311.363028157465
1632,7309.055505657466
1633,7250.250593710097
1634,7211.217105388669
1635,7096.056103666013
1636,7089.1866121954245
1637,7086.247149862091
1638,7062.802535695424
1639,7060.800749695424
1640,7057.648354464655
1641,7028.689062417036
1642,7023.66772910037
1643,7009.8932067090655
1644,6974.573125535716
1645,6829.442748784372
1646,6827.296575078023
1647,6820.642165170615
1648,6814.543188352433
1649,6796.5164923524335
1650,6724.467699125997
1651,6720.764386875997
1652,6688.455175774987
1653,6682.299509290138
1654,6628.648660896199
1655,6610.776052021199
1656,6593.925946708699
1657,6566.892374008699
1658,6545.552855394729
1659,6530.517924522747
1660,6512.306300219177
1661,6455.334862913804
1662,6453.069634001466
1663,6442.103676334799
1664,6409.595656832567
1665,6404.959190746028
1666,6335.815354429702
1667,6326.384445277263
1668,6307.500030275302
1669,6306.633826596731
1670,6296.05711084673
1671,6206.780026081548
1672,6204.648658872457
1673,6174.001399747457
1674,6150.691223626029
1675,6067.284554963171
1676,6062.580032927457
1677,6050.265961128115
1678,6015.224413969385
1679,6007.140294036845
1680,6002.893256093988
1681,5989.51322465676
1682,5870.6721247942605
1683,5735.959108962888
1684,5724.940694282333
1685,5721.512577282333
1686,5641.76387474275
1687,5556.1911364933385
1688,5506.111841450482
1689,5494.218346561593
1690,5446.874724710528
1691,5439.325898574165
1692,5349.696127574165
1693,4997.461450545133
1694,4946.4513545294085
1695,4893.933382348084
1696,4875.963124681417
1697,4804.744857370811
1698,4778.5022479708105
1699,4677.98862207081
1700,4287.2860803647955
1701,4214.855899450734
1702,4200.160566420431
1703,4163.733512420431
1704,4128.474204073706
1705,4115.808662342936
1706,4096.680044088509
1707,4076.2097001218426
1708,3971.9146920292496
1709,3946.5803543578213
1710,3843.2715890974046
1711,3837.9091384519497
1712,3834.5606588686164
1713,3832.9603837852833
1714,3804.6878665757595
1715,3703.2655497831292
1716,3595.173997848347
1717,3589.24791396823
1718,3492.9310199592946
1719,3484.780126805009
1720,3476.11510452358
1721,3433.969205267747
1722,3338.5524351434765
1723,3227.530601515009
1724,3195.2894186752687
1725,3121.91997953092
1726,3051.0453440642536
1727,2916.1799575163714
1728,2902.0261584446803
1729,2882.022250048847
1730,2879.1852792854506
1731,2875.0623646016047
1732,2761.8119154336105
1733,2750.5012694336106
1734,2637.2426562485894
1735,2594.914510658402
1736,2572.4278362545197
1737,2545.471915272701
1738,2523.5040779147466
1739,2439.283561592957
1740,2338.083090708342
1741,2220.4094400517056
1742,2171.7298760066196
1743,2169.0439638453295
1744,2134.1034629761675
1745,2031.2319748646025
1746,1988.4710206759248
1747,1375.178951599462
1748,1322.105463152363
1749,1163.7633865993291
1750,1046.2286474176192
1751,929.5313703963158
1752,821.9219022187943
1753,714.9265083521332
1754,475.2604901369833
1755,320.6250626594657
1756,238.3310133880376
1757,119.16550669401882
1758,0
